nps_score	checkin_date	checkout_date	created_at	source	order_id	hotel_name	pod_type	nps_review	nps_review_en
7	2023-05-23 0:00:00	2023-05-26 0:00:00	2023-05-26 3:09:02	Android	10061684850888667	Bobobox Kebayoran Baru	SKY SINGLE	Kebetulan posisi deket sm dispenser, jd banyak yg lewat. Pas ada yg lewat pasti berasa bgt tuh agak goyang. Selain itu, ada info cemilan di atas dispenser, tp ga diinfo gmn cara pesen nya	Incidentally the position is close to the dispenser, so many are passing by. When someone passed by, it must feel really a bit shake. In addition, there is information snacks above the dispenser, but it doesn't be info how to order it
10	2023-05-24 23:00:00	2023-05-25 23:00:00	2023-05-26 2:59:01	iOS	10231684646867669	Bobocabin Kintamani 	Deluxe Cabin	Kamar mandi agak rembes, sisanya sudah baik	The bathroom is a bit seeping, the rest is good
5	2023-05-20 0:00:00	2023-05-21 0:00:00	2023-05-26 2:51:46	iOS	10041684575913203	Bobobox Pancoran	Earth Double	staff disana kurang ramah, kamar mandi jg engap banget.. ga kayak kebayoran. sisanya aman sih	The staff there is not friendly, the bathroom is really engaging ... not like kebayoran. The rest is safe
9	2023-05-19 0:00:00	2023-05-20 0:00:00	2023-05-26 2:25:41	iOS	10061684508891679	Bobobox Kebayoran Baru	Earth Double	Dulu sempet agak gak bagus maintenancenya teruama di toilet, sekarang udh lebih bagus	In the past, it was rather not good, the maintenance was in the toilet, now it's better
9	2023-05-24 23:00:00	2023-05-25 23:00:00	2023-05-26 2:15:16	iOS	10231683896066029	Bobocabin Kintamani 	Deluxe Cabin	The view from the room is amazing, the stay was pleasant	The view from the room is amazing, the stay was pleasant
7	2023-05-25 0:00:00	2023-05-26 0:00:00	2023-05-26 2:13:01	iOS	10191684660709581	Bobocabin Cikole	Deluxe Cabin	Noise pollution from the street  	Noise pollution from the street  
10	2023-05-25 0:00:00	2023-05-26 0:00:00	2023-05-26 1:50:05	Android	10231675249970923	Bobocabin Kintamani 	DELUXE CABIN	The mattras a litlle bit hard, but the view was amazing	The mattras a litlle bit hard, but the view was amazing
10	2023-05-25 0:00:00	2023-05-26 0:00:00	2023-05-26 1:48:03	Android	10231675249970923	Bobocabin Kintamani 	DELUXE CABIN	Our experiance was so wonderfull, the staff (Yesi and Antoni) was verry helpfull,	Our experiance was so wonderfull, the staff (Yesi and Antoni) was verry helpfull,
7	2023-05-24 0:00:00	2023-05-26 0:00:00	2023-05-26 1:47:43	Android	10061684413227332	Bobobox Kebayoran Baru	EARTH SINGLE	Buang air kecil susah cebok pake air	Urinating is difficult to nod in water
10	2023-05-03 0:00:00	2023-05-04 0:00:00	2023-05-26 1:40:11	iOS	10041683107235962	Bobobox Pancoran	Earth Double	Nice	Nice
10	2023-05-24 0:00:00	2023-05-26 0:00:00	2023-05-26 1:15:54	iOS	10031684899274397	Bobobox Dago	Earth Double	Great	Great
10	2023-05-25 0:00:00	2023-05-26 0:00:00	2023-05-26 1:07:18	iOS	10031684916678935	Bobobox Dago	Earth Double	good	good
9	2023-05-22 0:00:00	2023-05-24 0:00:00	2023-05-26 0:45:08	iOS	10111684556111726	Bobobox Tanah Abang	Earth Single	The internet was so slow	The internet was so slow
10	2023-05-23 0:00:00	2023-05-24 0:00:00	2023-05-25 17:49:55	iOS	10121684856382252	Bobobox Juanda Jakarta	Sky Double	Pelayanan baik dan ramah, fasilitas bersih	Good and friendly service, clean facilities
3	2023-04-25 0:00:00	2023-05-25 0:00:00	2023-05-25 15:25:11	Android	10151680738556	Boboliving Pancoran	CO-LIVING EARTH	Pod 6 worst ever, udh berisik sebelah air, minta dibetulin speaker sampe sebulan ga dikerjain juga. Mau pindah pod ga bisa. Padahal sebelum sebelumnya di pod lain nyaman aja	POD 6 Worst Ever, Udh noisy one of the water, asking for speakers to not be worked on a month too. I want to move POD. Even though before previously on another pod it was comfortable
10	2023-05-13 0:00:00	2023-05-14 0:00:00	2023-05-25 14:40:56	Android	10001683951404689	Bobobox Paskal	SKY DOUBLE	MANTAP IS THE BEST	MANTAP IS THE BEST
7	2023-05-24 0:00:00	2023-05-25 0:00:00	2023-05-25 11:21:02	Android	10071684938991799	Bobobox Alun-Alun Bandung	EARTH DOUBLE	tolong pihak manajemen, untuk parkir mobilnya bisa dipikirkan lagi ya.	Help the management, to park the car can be considered again.
10	2023-05-07 0:00:00	2023-05-08 0:00:00	2023-05-25 10:47:05	iOS	10181683303727417	Bobobox Mega Bekasi	Earth Double	no problem,no way	no problem,no way
1	2023-05-24 0:00:00	2023-05-25 0:00:00	2023-05-25 10:41:16	Android	10081682434691490	Bobobox Kota Tua	SKY DOUBLE	SAYANGNYA GAK BISA DI RESCHEDULE DAN DI REFUND DANANYA JIKA CANCEL ATAU GAK BISA HADIR, PARAH!	Unfortunately it can't be rescheduled and refined funds if it can be canceled or can't be present, severe!
10	2023-05-14 0:00:00	2023-05-15 0:00:00	2023-05-25 10:35:37	Android	10001684035296191	Bobobox Paskal	EARTH DOUBLE	Wifi	Wifi
10	2023-05-21 0:00:00	2023-05-22 0:00:00	2023-05-25 10:35:24	Android	10071684648450354	Bobobox Alun-Alun Bandung	EARTH DOUBLE	Wifi	Wifi
9	2023-05-23 0:00:00	2023-05-25 0:00:00	2023-05-25 10:29:35	iOS	10061684805658572	Bobobox Kebayoran Baru	Earth Single	speaker tidak menyala dan pengaturan ac lepas	The speaker does not turn on and the AC setting is loose
10	2023-05-24 0:00:00	2023-05-25 0:00:00	2023-05-25 10:19:43	Android	10191684821579182	Bobocabin Cikole	DELUXE CABIN	Tempat super nyaman, best place untuk tenangkan pikiran.  Pelayanan sangat baik, ramah..	Super comfortable place, best place to calm the mind. Very good service, friendly ..
9	2023-05-23 0:00:00	2023-05-24 0:00:00	2023-05-25 10:08:43	iOS	10121684843509650	Bobobox Juanda Jakarta	Sky Single	Good	Good
10	2023-05-23 0:00:00	2023-05-24 0:00:00	2023-05-25 9:31:03	Android	10031684813873867	Bobobox Dago	EARTH DOUBLE	Keren	Cool
10	2023-05-24 0:00:00	2023-05-25 0:00:00	2023-05-25 7:44:21	iOS	10091684860449431	Bobobox Kota Lama	Earth Single	Great location	Great location
10	2023-05-24 0:00:00	2023-05-25 0:00:00	2023-05-25 6:58:27	Android	10061684898113974	Bobobox Kebayoran Baru	SKY DOUBLE	thanks for your hospitality, I'm glad this is the warmest hospitality I've ever seen in hotel. it's kinda nice to stay here and everything is good enough   thanks.	thanks for your hospitality, I'm glad this is the warmest hospitality I've ever seen in hotel. it's kinda nice to stay here and everything is good enough   thanks.
10	2023-05-22 0:00:00	2023-05-25 0:00:00	2023-05-25 5:09:03	Android	10001684478307779	Bobobox Paskal	SKY DOUBLE	Gg	Gg
10	2023-05-24 0:00:00	2023-05-25 0:00:00	2023-05-25 5:08:09	iOS	10191684510706992	Bobocabin Cikole	Deluxe Cabin	Keren banget pelayanannya luvv bangettt	Really cool, the service is really luvv
10	2023-05-24 0:00:00	2023-05-25 0:00:00	2023-05-25 5:06:24	Android	10271684681500422	Bobocabin Padusan	DELUXE CABIN	Nyaman	Comfortable
8	2023-05-24 0:00:00	2023-05-25 0:00:00	2023-05-25 5:04:13	iOS	10241684859001670	Bobocabin Puncak Gunung Mas	Deluxe Cabin	kurang guling	less roll
10	2023-05-24 0:00:00	2023-05-25 0:00:00	2023-05-25 4:59:56	Android	10251684885425884	Bobocabin Coban Rondo Malang	DELUXE CABIN WITH VIEW	Bagus smoga bisa balik lg	Good hopefully can back again
10	2023-05-24 0:00:00	2023-05-25 0:00:00	2023-05-25 4:55:45	Android	10031684582124263	Bobobox Dago	SKY DOUBLE	Pelayanan memuaskan	Satisfying service
10	2023-05-24 0:00:00	2023-05-25 0:00:00	2023-05-25 4:51:43	Android	10351684827255662	Bobocabin Madasari Pangandaran	DELUXE CABIN	Very comfortable place. Truly hidden gem. And also has a good service especially to Miss Dian, she is very helpfull and warm. Thank you so much. I'll be back later for sure.	Very comfortable place. Truly hidden gem. And also has a good service especially to Miss Dian, she is very helpfull and warm. Thank you so much. I'll be back later for sure.
8	2023-05-24 0:00:00	2023-05-25 0:00:00	2023-05-25 4:27:20	Android	10351684926522411	Bobocabin Madasari Pangandaran	DELUXE CABIN	Thank you pokona recommended banget deh	Thank you pokona recommended banget deh
10	2023-05-24 0:00:00	2023-05-25 0:00:00	2023-05-25 4:24:35	Android	10201684912471217	Bobocabin Signature Toba	DELUXE CABIN	Utk makanan bisa ditingkatkan lagi rasa dan tampilan masakannya. Utk cabin dan fasilitasnya semuanya oke. 👍	For food can be increased again the taste and appearance of the cooking. For cabin and the facilities are all okay. 👍
10	2023-05-24 0:00:00	2023-05-25 0:00:00	2023-05-25 3:51:21	Android	10041684500234829	Bobobox Pancoran	EARTH DOUBLE	Well done	Well done
10	2023-05-24 0:00:00	2023-05-25 0:00:00	2023-05-25 3:26:48	iOS	10111684964243934	Bobobox Tanah Abang	Earth Double	Amaziiinggg 	Amaziiinggg
10	2023-05-24 0:00:00	2023-05-25 0:00:00	2023-05-25 3:19:04	Android	10241684814324050	Bobocabin Puncak Gunung Mas	DELUXE CABIN	Good	Good
8	2023-05-23 23:00:00	2023-05-24 23:00:00	2023-05-25 3:12:59	iOS	10231679548882769	Bobocabin Kintamani 	Executive Cabin	Gantungan baju, sprei kurang bersih.	Clothes hangers, bed linen are not clean.
9	2023-05-24 0:00:00	2023-05-25 0:00:00	2023-05-25 2:44:16	Android	10091684862456775	Bobobox Kota Lama	EARTH SINGLE	jaringan wifi sering lambat koneksi	WiFi network is often slow connection
7	2023-05-24 0:00:00	2023-05-25 0:00:00	2023-05-25 2:21:01	Android	10231684241518984	Bobocabin Kintamani 	DELUXE CABIN	The bed was too hard.	The bed was too hard.
10	2023-05-23 23:00:00	2023-05-24 23:00:00	2023-05-25 2:14:45	iOS	10231684884439350	Bobocabin Kintamani 	Executive Cabin	Niceeeeee 	Niceeeeee
10	2023-05-24 0:00:00	2023-05-25 0:00:00	2023-05-25 1:48:46	Android	10201684731212698	Bobocabin Signature Toba	DELUXE CABIN	Terbaik	Excellent
8	2023-05-24 0:00:00	2023-05-25 0:00:00	2023-05-25 1:06:38	Android	10121677210951407	Bobobox Juanda Jakarta	SKY DOUBLE	Stinkem enorm	Stinking huge
10	2023-05-24 0:00:00	2023-05-25 0:00:00	2023-05-24 23:39:57	Android	10271681887051639	Bobocabin Padusan	DELUXE CABIN	Tolong lebih ditingkatkan lagi kebersihannya. Air dari tempat kamar mandi rembes keluar, sehingga banyak menggenang sampai masuk ke kamar. Kemudian, penunjuk arahnya tolong lebih diperjelas dan diperbesar.	Please further improve the cleanliness. Water from the bathroom where the bathroom is seeping out, so that a lot of stagnant until it enters the room. Then, the point of direction please be clarified and enlarged.
10	2023-05-21 0:00:00	2023-05-22 0:00:00	2023-05-24 17:59:29	iOS	10091684471396763	Bobobox Kota Lama	Sky Double	Lantai agak licin	The floor is quite slippery
6	2023-05-19 0:00:00	2023-05-20 0:00:00	2023-05-24 15:53:59	iOS	10061684472492215	Bobobox Kebayoran Baru	Sky Single	Area parkir motor bisa dibuat lebih dekat aksesnya. Bisa lewat lift atau yg lain. Kalau jauh, pengunjung sudah capek ingin istirahat masih repot jalan dari area parkir ke hotel. Sama untuk ketersediaan barang yg dijual di hotel bisa dibuat lebih beragam. Hotel jauh dari akses belanja seperti indomart jadi nilai jual kalau mau jual barang atau kebutuhan. Misal pembalut wanita, sabun, dll	The motor parking area can be made closer to access. Can be through the elevator or other. If far, visitors are tired of wanting to rest still bother the road from the parking area to the hotel. The same for the availability of goods sold in hotels can be made more diverse. Hotels are far from shopping access such as Indomart so the sale value if you want to sell goods or needs. For example sanitary napkins, soap, etc.
10	2023-05-23 0:00:00	2023-05-24 0:00:00	2023-05-24 15:50:40	Android	10031684813873867	Bobobox Dago	EARTH DOUBLE	great experience!	great experience!
10	2023-05-22 0:00:00	2023-05-23 0:00:00	2023-05-24 13:57:07	iOS	10351682674092197	Bobocabin Madasari Pangandaran	Executive Cabin	great	great
10	2023-05-22 0:00:00	2023-05-23 0:00:00	2023-05-24 13:28:15	iOS	10041684679211878	Bobobox Pancoran	Earth Double	good	good
8	2023-05-21 0:00:00	2023-05-22 0:00:00	2023-05-24 13:26:41	Android	10081684426835126	Bobobox Kota Tua	SKY DOUBLE	Recommended room for stay cation.	Recommended room for stay cation.
10	2023-05-21 0:00:00	2023-05-22 0:00:00	2023-05-24 13:04:11	Android	10171684474405633	Bobocabin Ranca Upas	STANDARD CABIN	Kebagian yang paling atas aga ngeri sedikit 🔥🔥	Get the top of the top of a little horrified 🔥🔥
7	2023-05-23 0:00:00	2023-05-24 0:00:00	2023-05-24 12:04:30	iOS	10071684866766284	Bobobox Alun-Alun Bandung	Sky Double	Jauh bgt akses parkir mobilnya huhu	Far away accessing the car parking huhu
9	2023-05-21 0:00:00	2023-05-23 0:00:00	2023-05-24 11:45:25	iOS	10251683442094546	Bobocabin Coban Rondo Malang	Deluxe Cabin with View	Makanan lokal seperti nasi goreng dan indomie terasa hambar. Untuk daging bbq enak	Local foods such as fried rice and indomie taste bland. For delicious BBQ meat
10	2023-05-18 0:00:00	2023-05-19 0:00:00	2023-05-24 11:09:27	Android	10081684393759476	Bobobox Kota Tua	SKY DOUBLE	Ok	Ok
8	2023-05-23 0:00:00	2023-05-24 0:00:00	2023-05-24 10:26:16	Android	10261684840292334	Bobocabin Baturraden	DELUXE CABIN	Air panas tidak cukup utk 2 orang dan waktu tunggunya cukup lama utk jadi panas kembali  Sprei tidak bersih, ada bekas rambut orang dan tetesan noda  Ac sulit di setel dari remotenya	Hot water is not enough for 2 people and the wait time is long enough to be hot again  Sheet is not clean, there are people's hair marks and stains  AC is difficult to set from the remote
8	2023-05-22 0:00:00	2023-05-24 0:00:00	2023-05-24 8:03:29	Android	10191684626202241	Bobocabin Cikole	DELUXE CABIN	Pengalaman saya semuanya oke, hanya saja toilet kmrn keran nya jebol, jdi toilet saya banjir, airnya kemana mana sampe ke wilayah kamar, maintenance nya pun tidak ada di tempat, harus menunggu jam 10 baru datang,   Malamnya saya order BBQ dgn vegetables steamboat tpi stock kosong, pdhal kami pgn bgt BBQ an..   Klo malam terdengar suara orng wara wiri dan mengobrol, ruangannya tidak kedap suara.	My experience is all okay, it's just that the toilet is broken, so my toilet is flooded, where's the water to the room area, the maintenance is not in place, I have to wait at 10 o'clock to come,  At night I ordered BBQ with Vegetables Steamboat but empty stock, even though we were really bbq ...  If at night there was the sound of Wara Wiri and chatting, the room was not soundproof.
8	2023-05-21 0:00:00	2023-05-22 0:00:00	2023-05-24 8:02:53	Android	10181684481796246	Bobobox Mega Bekasi	EARTH DOUBLE	fun	fun
5	2023-05-23 0:00:00	2023-05-24 0:00:00	2023-05-24 7:58:32	iOS	10191684694118908	Bobocabin Cikole	Deluxe Cabin	Terlalu banyak extra charge dan harganya tidak sesuai kesepakatan awal contohnya seperti arga api unggung bilangnya 15k tapi jadinya 35k , tidak di kasih sandal  	Too much extra charge and the price does not match the initial agreement for example like Arga Api Unggung said it was 15k but it was 35k, not given sandals
9	2023-05-14 0:00:00	2023-05-15 0:00:00	2023-05-24 7:37:37	Android	10211683545965250	Bobobox Alun-Alun Malang	SKY DOUBLE	I love how clean this place is. The room itself, the corridors, the common space, the shower room & toilet, all of them were so clean!	I love how clean this place is. The room itself, the corridors, the common space, the shower room & toilet, all of them were so clean!
10	2023-05-23 0:00:00	2023-05-24 0:00:00	2023-05-24 6:33:59	Android	10041684834457463	Bobobox Pancoran	SKY DOUBLE	Yes	Yes
10	2023-05-23 0:00:00	2023-05-24 0:00:00	2023-05-24 4:53:14	Android	10191684806037073	Bobocabin Cikole	DELUXE CABIN	Kurang entertainment music (public speaker)	Kurang entertainment music (public speaker)
10	2023-05-23 0:00:00	2023-05-24 0:00:00	2023-05-24 4:48:43	iOS	10221684489117635	Bobobox ITC Kuningan	Earth Single	Ok	Ok
9	2023-05-23 0:00:00	2023-05-24 0:00:00	2023-05-24 4:48:15	Android	10071683524895996	Bobobox Alun-Alun Bandung	EARTH DOUBLE	Good	Good
10	2023-05-23 0:00:00	2023-05-24 0:00:00	2023-05-24 4:47:10	Android	10271684821533764	Bobocabin Padusan	EXECUTIVE CABIN	Comfort	Comfort
10	2023-05-23 0:00:00	2023-05-24 0:00:00	2023-05-24 4:40:44	Android	10181684832285835	Bobobox Mega Bekasi	EARTH DOUBLE	Thank you Mas Wiwin for helping me this morning.	Thank you Mas Wiwin for helping me this morning.
9	2023-05-23 0:00:00	2023-05-24 0:00:00	2023-05-24 4:39:42	Android	10231684821830131	Bobocabin Kintamani 	DELUXE CABIN	Terima kasih untuk pengalamannya  Semua sesuai espektasi hanya saja jalan menuju hotelnya masih kurang bagus tapi overall semua ok  Akan kembali lgi kesini lain hari	Thank you for your experience All according to expectations, only the road to the hotel is still not good but overall all ok Will come back here another day
7	2023-05-22 0:00:00	2023-05-24 0:00:00	2023-05-24 4:36:00	iOS	10171684587224197	Bobocabin Ranca Upas	Deluxe Cabin 	Makanan lebi di tingkatkan :)	Food is more enhanced :)
10	2023-04-24 0:00:00	2023-04-26 0:00:00	2023-05-24 4:30:25	iOS	10201674910555119	Bobocabin Signature Toba	Deluxe Cabin	World class healing	World class healing
7	2023-05-23 0:00:00	2023-05-24 0:00:00	2023-05-24 4:30:19	Android	10191684682068055	Bobocabin Cikole	DELUXE CABIN	Lokasi lobby yg naik ke atas mempersulit saya yang sedang sakit di bagian ankle kiri, kemudian semua makanan harus masak sendiri sehingga tdk begitu nyaman. Untuk ruang kamar, lampunya tdk begitu terang, dan perlu diperhatikan kebersihan kabinnya dari serangga	The location of the lobby that rises to the top makes it difficult for me who is sick in the left ankle, then all the food must cook alone so it is not so comfortable. For room space, the lights are not so bright, and should be considered the cleanliness of the cabin from insects
8	2023-05-22 23:00:00	2023-05-23 23:00:00	2023-05-24 4:26:40	iOS	10231684822465586	Bobocabin Kintamani 	Deluxe Cabin	Nyaman bgt dingin bgt pas nginep disini kebetulan lagi gempa kurangnya pas siang aja si panas bgt	Very comfortable really cold when staying here happens to be the earthquake lacking during the afternoon the heat is really hot
10	2023-05-23 0:00:00	2023-05-24 0:00:00	2023-05-24 4:16:12	Android	10221684588101091	Bobobox ITC Kuningan	SKY DOUBLE	Ok	Ok
10	2023-05-22 23:00:00	2023-05-23 23:00:00	2023-05-24 4:00:56	iOS	10231683511897240	Bobocabin Kintamani 	Deluxe Cabin	Pengalaman yang sangat luar biasa! 	Excellent experience!
9	2023-05-23 0:00:00	2023-05-24 0:00:00	2023-05-24 3:59:32	Android	10071684735174880	Bobobox Alun-Alun Bandung	SKY DOUBLE	It was a very cool and one of a kind experience. Definitely a must try!	It was a very cool and one of a kind experience. Definitely a must try!
8	2023-05-23 0:00:00	2023-05-24 0:00:00	2023-05-24 3:37:03	iOS	10111684819036251	Bobobox Tanah Abang	Sky Single	Sekarang Aplikasi sering log out sendiri, jadi ketika ingin buka barcode harus log in terus menerus. Ini agak merepotkan. 	Now the application often logs out itself, so when you want to open the barcode you must log in continuously. This is a bit troublesome.
10	2023-05-23 0:00:00	2023-05-24 0:00:00	2023-05-24 3:35:28	Android	10221684838941103	Bobobox ITC Kuningan	SKY DOUBLE	Mantul ber	Mantul ber
